PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,GyroSize,GyroX,GyroZ
2,209066.0,1440.46116254,2034.9761461,945.210062555,197043945172.0,1,59879134104.2,47612929450.4,89551881617.0,6035.239756344258,None,None,None,None,None,None,None,49.1662279809,334.62887823,920.923213175,97.1429278144,585.470677721,338.790726922,240.150796221,88.7352456579,454.901991286
2,209066.0,1134.21958793,1990.46812746,957.562451337,324793737785.0,0,59244817331.4,111011369994.0,154537550459.0,6035.239756344258,None,None,None,None,None,None,None,150.411946747,264.830590743,312.841398349,72.9780581677,83.5312904885,449.598188596,532.743180895,167.519525961,177.551606662
2,209066.0,1255.05330489,1999.69842485,1001.36175425,162858818811.0,1,59449884647.3,29751241633.6,73657692530.2,6035.239756344258,None,None,None,None,None,None,None,20.1706422284,456.434345711,957.962766494,293.516596912,449.333118319,440.217802997,671.697112522,426.566440382,97.6167686659
2,209066.0,1161.45320207,1977.15726276,963.407020618,241249171786.0,0,57818901491.6,70687924623.7,112742345670.0,6035.239756344258,None,None,None,None,None,None,None,79.6614093733,143.440256657,798.760979788,77.7133594744,424.624233957,333.98427627,623.854461125,512.821205928,190.903404663
2,209066.0,1328.55616449,2097.0939667,850.428489803,239769484242.0,0,57711776021.3,69878565069.1,112179143152.0,6035.239756344258,None,None,None,None,None,None,None,77.1134433264,59.7239944652,13.921881344,200.996689396,14.7300372399,227.977481695,142.872784881,717.818968335,77.7474576092
2,209066.0,1128.00439176,2042.46040154,993.142464715,252052229504.0,1,57592811670.8,76285157595.1,118174260238.0,6035.239756344258,None,None,None,None,None,None,None,88.0436233852,390.714521998,515.347165277,90.2537870156,853.695736747,476.714909776,648.847557436,408.913544737,171.898090172
2,209066.0,1216.90006183,1998.81938925,1049.10744034,218340754875.0,0,58553610124.4,58753057404.8,101034087346.0,6035.239756344258,None,None,None,None,None,None,None,63.8623460626,165.191832523,878.048359513,31.9279732368,263.327203049,16.2971970273,426.152973336,472.986235834,281.668711696
2,209066.0,1191.40748414,1994.04721714,878.356727034,306850227020.0,0,57774399860.5,103307528720.0,145768298440.0,6035.239756344258,None,None,None,None,None,None,None,131.116380893,187.901437087,623.039153859,79.5583091351,465.572635662,235.169477027,718.844670844,217.779314667,50.9881146257
2,209066.0,1198.73495878,2026.99669662,987.293318873,324514785017.0,0,60084147448.8,111243908674.0,153186728894.0,6035.239756344258,None,None,None,None,None,None,None,145.861163305,303.812964389,24.8643754914,176.633650777,503.856213909,25.5875776071,203.704300863,333.965346364,471.628720571
2,209066.0,1410.77640381,2016.80068302,952.178494804,339996539582.0,2,59839579402.5,118030965142.0,162125995037.0,6035.239756344258,None,None,None,None,None,None,None,156.610699797,233.679037884,103.219473676,7.29057930692,528.466483514,64.8133277681,124.564531559,940.1129952,195.703145718
2,209066.0,1244.68741698,1982.96244032,1060.32817413,332516610770.0,0,60364263984.5,113673137863.0,158479208922.0,6035.239756344258,None,None,None,None,None,None,None,162.360192387,141.672530957,598.639471639,73.6317021418,36.7477949766,367.014695077,448.536569353,59.9429863949,141.843598293
2,209066.0,1163.18318006,2002.46787488,860.175650394,306853226059.0,1,57636951136.7,103589749763.0,145626525159.0,6035.239756344258,None,None,None,None,None,None,None,123.74197164,489.426068754,523.639981697,164.839272726,497.669498958,35.5037263454,89.2783838124,837.376857244,152.021968083
2,209066.0,1321.02507157,2066.09334819,889.266138147,324741649855.0,2,60069289454.3,111419022073.0,153253338328.0,6035.239756344258,None,None,None,None,None,None,None,145.047178606,209.977423248,937.988137414,125.379908239,948.893285308,386.483991326,125.681995324,332.945986763,478.411402096
2,209066.0,1129.86440154,2013.37711844,957.988864453,237671330387.0,3,57864311142.3,68655708868.8,111151310376.0,6035.239756344258,None,None,None,None,None,None,None,71.2409460243,123.693477437,991.418924264,207.655301226,569.651685841,75.9166925787,950.639186394,984.976992467,58.8195952045
2,209066.0,1133.29706834,2006.9490482,879.746022242,290150340129.0,1,58342298835.8,95486941706.6,136321099587.0,6035.239756344258,None,None,None,None,None,None,None,111.175416582,137.844236633,778.870895309,276.298073091,996.306818198,211.686285564,907.775864822,667.580426051,408.875132009
2,209066.0,1170.58699112,1987.57473798,860.024552714,317047251603.0,0,58375375212.9,107993832358.0,150678044031.0,6035.239756344258,None,None,None,None,None,None,None,138.850856836,219.399085012,131.9952285,175.811286898,227.174975544,265.71705436,493.978536578,472.318506993,168.464866469
2,209066.0,1235.56057545,2013.50851019,869.529940476,332612347598.0,0,59628786142.6,114640047426.0,158343514030.0,6035.239756344258,None,None,None,None,None,None,None,153.517910111,414.951246812,170.679806874,83.5369592106,257.68027592,244.823151336,728.639617614,673.422705152,223.034320643
2,209066.0,1162.3135943,2062.4622414,1198.92189873,161518462368.0,1,59593883585.1,29086112145.4,72838466637.5,6035.239756344258,None,None,None,None,None,None,None,20.4571626979,230.642345334,21.2839071919,54.7233831974,865.732189371,12.0523392745,227.66738259,288.977283092,212.562377112
2,209066.0,1338.16787672,2028.54159057,887.117335908,345255869847.0,1,61967530323.8,119754620288.0,163533719235.0,6035.239756344258,None,None,None,None,None,None,None,164.826252927,236.060468994,176.56819599,190.173548884,423.809173891,248.044668752,89.1755923902,851.75451604,473.75193223
2,209066.0,1173.91995069,1970.80068968,914.536810417,164333961347.0,0,59699214618.1,30554705764.5,74080040964.2,6035.239756344258,None,None,None,None,None,None,None,23.6676170384,420.453875921,444.554929308,90.4323779154,179.36683472,299.125578802,263.717617246,137.418640499,261.766410506
2,209066.0,1362.66518582,1999.486733,977.526762902,177289000002.0,0,59434608229.6,37304474067.4,80549917704.9,6035.239756344258,None,None,None,None,None,None,None,35.0299162194,457.357113435,848.868199895,170.7645817,373.098381162,88.9009647945,85.0389656938,78.0859248449,262.148897123
2,209066.0,1162.60201887,2011.96122914,1113.7773985,234976927067.0,1,57908272570.1,67441074377.0,109627580120.0,6035.239756344258,None,None,None,None,None,None,None,75.6658087684,490.633784405,208.745036772,228.271765875,922.808049185,138.193423834,759.92323845,515.427880443,171.799757893
2,209066.0,1218.79097979,1995.62692717,883.819051105,282756263173.0,0,58034470876.8,91817136942.3,132904655354.0,6035.239756344258,None,None,None,None,None,None,None,105.942204663,380.606536774,255.935106342,202.357248768,397.057324257,399.132843565,749.862633101,712.462538857,352.803770107
2,209066.0,1152.0919471,1980.93131673,966.721947089,299191564996.0,0,57607081210.6,99752314050.7,141832169734.0,6035.239756344258,None,None,None,None,None,None,None,123.953858246,194.901699732,45.3581903773,196.48801072,505.590392064,181.072320195,426.899074616,305.617080084,124.507701558
2,209066.0,1153.84524993,1982.14067996,936.035687174,273006419857.0,1,57936260874.3,86919246287.2,128150912695.0,6035.239756344258,None,None,None,None,None,None,None,99.1326970796,244.530158937,762.163200343,64.8852742499,869.892579872,441.790021433,142.498179188,681.358427284,330.270747545
2,209066.0,1170.34736617,1970.65389164,919.91453581,297623268131.0,0,58009259946.8,99004900384.7,140609107799.0,6035.239756344258,None,None,None,None,None,None,None,122.738926768,57.2024580925,306.728748708,25.4017427822,57.812216075,273.964235883,772.069748002,103.004923517,297.08089279
2,209066.0,1231.38391764,2015.91344828,862.504569042,333533841113.0,1,59057503875.8,115365450123.0,159110887114.0,6035.239756344258,None,None,None,None,None,None,None,150.595418478,385.024425491,370.928011712,174.269198937,433.471624249,41.9724561603,535.3810957,860.996664239,26.8274530745
2,209066.0,1227.76741431,1979.42262644,907.99330665,335098168022.0,3,59810518680.7,116426708533.0,158860940808.0,6035.239756344258,None,None,None,None,None,None,None,147.253248124,265.430455283,646.026092118,1.05029497509,795.68658334,283.102740965,624.755348652,944.348743282,406.039701543
2,209066.0,1147.58451132,2016.1147255,885.241775832,163613478652.0,0,59311565376.0,30192763595.5,74109149680.7,6035.239756344258,None,None,None,None,None,None,None,23.5830736376,240.232827227,178.576372329,264.932777325,382.825929318,404.342677075,179.241841904,201.40728706,15.8766391553
2,209066.0,1165.63997439,2084.90502691,1043.38835958,309463978431.0,1,59279674473.3,104656601876.0,145527702082.0,6035.239756344258,None,None,None,None,None,None,None,130.165521311,354.555033663,390.41055529,177.529014558,976.922847763,326.400098683,635.56702701,314.596872876,491.485755915
2,209066.0,1124.52924037,1972.10829699,853.267051752,220554025844.0,0,58033930851.3,59988277381.3,102531817612.0,6035.239756344258,None,None,None,None,None,None,None,67.7971630648,162.697114183,282.252640524,203.327707513,324.977009079,142.177973764,95.1220066364,238.837247031,112.327069909
2,209066.0,1242.55969515,2001.56327576,1051.83245543,314625710791.0,1,57892884580.0,107098195589.0,149634630622.0,6035.239756344258,None,None,None,None,None,None,None,133.163940835,381.491538582,175.999434444,75.1750667679,693.017027641,416.56095199,372.706270567,713.96728054,63.1254787138
2,209066.0,1140.19685014,2033.01150628,940.648787589,268772182269.0,0,57251941549.6,84814914661.5,126705326058.0,6035.239756344258,None,None,None,None,None,None,None,101.06458499,229.305961572,148.254514489,196.239270606,448.117882064,465.315658236,421.59417523,245.262090358,5.87544183619
2,209066.0,1189.02624556,1974.74836771,915.200487531,155940901923.0,0,59602379016.4,26198494422.1,70140028484.5,6035.239756344258,None,None,None,None,None,None,None,13.9192281248,473.912521576,735.252990232,181.4428893,409.491284244,276.159536673,552.42672671,336.58290047,160.334309092
2,209066.0,1331.36406283,1981.81428835,1264.20694856,321168320629.0,1,58229550689.8,110081991981.0,152856777959.0,6035.239756344258,None,None,None,None,None,None,None,138.397438709,392.078066486,58.6809894126,17.729554783,983.347298761,161.644200111,997.740764489,770.741037955,123.089675574
2,209066.0,1148.32561477,1974.04080251,863.058059182,326952483248.0,0,59213967210.8,111909685044.0,155828830993.0,6035.239756344258,None,None,None,None,None,None,None,152.443199402,494.150163393,121.951047224,143.331776317,269.656007128,119.827343998,976.528747012,340.900242314,15.6095484188
2,209066.0,1143.86350138,2021.68343049,1058.30815569,193205002184.0,1,58642385417.4,45610975713.1,88951641053.3,6035.239756344258,None,None,None,None,None,None,None,46.6294920328,211.545671302,263.629687695,117.792076761,883.801674691,231.382828825,123.56284853,477.859832001,27.6302497212
2,209066.0,1146.29050112,2019.85465095,884.004740818,187496366508.0,0,60386523561.4,42514006244.0,84595836702.4,6035.239756344258,None,None,None,None,None,None,None,38.7624459514,154.419101649,610.083638407,242.63466501,466.416668958,46.8690304416,148.901857148,563.328511886,482.209019011
2,209066.0,1197.21558474,1978.06219641,1023.98681202,199194449362.0,0,59204598358.9,48730778198.7,91259072804.3,6035.239756344258,None,None,None,None,None,None,None,50.459016412,72.490893418,765.536102843,104.502061782,229.855489373,302.227304318,967.360533367,406.396382368,327.983196354
2,209066.0,1138.33722756,2019.50017791,1061.20652482,170527907559.0,1,59460025873.1,33745945491.5,77321936194.8,6035.239756344258,None,None,None,None,None,None,None,28.0137976182,457.420411907,208.892679833,194.16906747,829.526173774,58.2523484514,572.876873399,411.787731075,209.829266513
2,209066.0,1294.84453252,2075.42709774,854.152039121,336878787499.0,0,59756701649.7,116481606573.0,160640479276.0,6035.239756344258,None,None,None,None,None,None,None,156.516274373,229.861653161,165.780100328,67.2209749481,156.022828244,150.770370977,951.106248576,809.037538772,159.102590565
2,209066.0,1121.64178439,2015.44068282,925.122787416,286006064723.0,0,57993548800.7,93440443872.4,134572072050.0,6035.239756344258,None,None,None,None,None,None,None,106.774119595,200.070025862,763.191802595,296.776240635,484.12889407,61.2426657857,209.031952047,805.250610998,340.495219719
2,209066.0,1135.19981333,2015.94698262,983.14946844,273306167963.0,0,57380355704.6,87085217694.8,128840594563.0,6035.239756344258,None,None,None,None,None,None,None,101.734789932,65.532340007,437.749794993,19.9259827585,298.666536033,493.992143089,599.386882638,562.316063593,156.899925185
2,209066.0,1179.40669658,1977.27863946,892.879396358,196924898978.0,2,58679997279.8,47485362346.4,90759539352.2,6035.239756344258,None,None,None,None,None,None,None,47.0772058693,231.118852826,963.269141974,248.420499896,691.075954857,223.033784334,927.535455709,645.432950341,59.793059615
