PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,CtrlGain_D,CtrlGain_P,GyroSize,GyroX,GyroZ
4,249066.0,1084.88143799,1995.53044757,1181.10646784,397570074857.0,0,65896717513.9,142239147500.0,189434209843.0,6525.486389342852,,,0,100,0,100,0,138.018993996,421.294581337,738.956235392,289.085608978,72.573497116,391.074729061,0.379727693062,0.298461295839,642.999926688,364.743120305,265.064100641
4,249066.0,903.974102197,2008.50941723,1211.92925927,421585997156.0,2,68905288701.0,151004607448.0,201676101007.0,6525.486389342852,,,0,100,0,100,0,179.415050657,300.686663054,894.240629806,44.7807113665,829.956605924,345.673951099,0.652911843156,0.368873042102,286.721070683,462.272273315,211.441649967
4,249066.0,910.09873014,1995.32064956,1124.30784985,209215984589.0,1,63522763012.9,50893515269.9,94799706306.0,6525.486389342852,,,0,100,0,100,0,34.0301608638,231.211826683,405.34399328,276.097387463,730.283719214,290.021220016,0.164151261013,0.614622549951,485.080497145,424.358073584,372.568139399
4,249066.0,879.053138536,2032.98779191,1249.98377674,408496769771.0,2,65589572764.0,147673498610.0,195233698397.0,6525.486389342852,,,0,100,0,100,0,138.49046488,285.131200458,439.557056922,259.503829869,496.696002485,42.779209047,0.334883932521,0.468889613204,875.664886284,985.317844234,158.485984173
4,249066.0,859.214942176,1970.37470836,1128.71579795,419225031054.0,0,68858454683.2,150108959463.0,200257616908.0,6525.486389342852,,,0,100,0,100,0,176.364362409,275.608467403,163.765656679,158.171245783,254.395360989,244.984686877,0.702451730304,0.623715033715,217.251795127,235.457950512,278.419187724
4,249066.0,861.107254603,1973.9853472,1121.83218747,292109803737.0,4,63282541180.4,91943016909.0,136884245647.0,6525.486389342852,,,0,100,0,100,0,71.7184761373,452.530201749,931.574618344,265.257774213,875.660532867,139.244604368,0.432609666219,0.50164734122,779.682038987,973.901788256,217.134312938
4,249066.0,1238.30717039,2013.07899581,1222.57525924,226904962339.0,1,63242018243.4,59673415406.0,103989528690.0,6525.486389342852,,,0,100,0,100,0,43.3777291447,81.7185750554,65.8657641177,235.6812263,946.095867424,425.68020911,0.521868310748,0.584228559514,155.725828667,552.113988906,297.753187796
4,249066.0,1006.22797753,2057.6022772,1189.96520664,236082210248.0,0,63961351294.1,64226942315.6,107893916639.0,6525.486389342852,,,0,100,0,100,0,47.6289219565,431.799966644,570.136080021,43.8052843183,36.0601222758,112.780744595,0.219787376785,0.800250263756,629.217105783,529.305702088,443.742871007
4,249066.0,961.485656786,1972.90383663,1244.08018316,417999268693.0,0,68186016150.5,150860166536.0,198953086007.0,6525.486389342852,,,0,100,0,100,0,160.552786087,213.708870286,871.462033721,238.969380938,465.832045874,432.409245402,0.293519928356,0.472948611392,430.919034074,359.947492631,416.981673746
4,249066.0,891.052454631,1982.03095453,1193.77791259,236188734218.0,0,64249309612.7,64271570743.1,107667853862.0,6525.486389342852,,,0,100,0,100,0,48.6034189987,110.731248275,605.749187947,181.528942834,352.439718767,267.020402806,0.767841650581,0.251363629018,95.4178708702,323.355781699,483.124149504
4,249066.0,851.24237567,1972.37783771,1128.30696645,317206862018.0,0,63324396480.6,104080187274.0,149802278263.0,6525.486389342852,,,0,100,0,100,0,90.9355140604,76.9983945526,225.843431551,105.390513551,182.929692027,88.8983003434,0.531313439481,0.764692726246,492.98553615,130.438758334,7.54083868116
4,249066.0,889.869337025,2043.71888293,1345.80334518,227628244770.0,0,62715809153.0,60012734719.6,104899700897.0,6525.486389342852,,,0,100,0,100,0,46.137646077,63.3859803105,854.657918455,259.777853901,607.034265559,349.499442735,0.712707264658,0.418758673196,910.366115968,127.354405734,92.9958276744
4,249066.0,991.633350453,2037.12024011,1121.34025587,248317723742.0,0,62996654469.9,70251222190.3,115069847082.0,6525.486389342852,,,0,100,0,100,0,57.0046765715,460.778908233,15.5160110104,145.12495119,526.118271125,134.078064939,0.228805729066,0.971085397265,216.989195254,11.6869698665,199.799514597
4,249066.0,1217.78238239,2003.92226848,1247.48170101,224460144800.0,1,62845106718.4,58455051848.1,103159986234.0,6525.486389342852,,,0,100,0,100,0,42.8548519162,278.677099129,974.22534524,21.2970731007,239.02144172,490.305762898,0.881743039864,0.798620382203,195.075864953,451.73462743,191.044073511
4,249066.0,852.602841792,1981.39736158,1152.82066188,417128871900.0,0,68229665284.8,150048972242.0,198850234373.0,6525.486389342852,,,0,100,0,100,0,165.143973787,220.132507649,153.837850461,93.2266766534,168.824262632,158.088169708,0.569842289845,0.195155223306,183.833656573,116.775545466,363.822064668
4,249066.0,1071.36556929,2111.70150907,1155.00480615,317211852441.0,1,64343637489.0,104108827799.0,148759387153.0,6525.486389342852,,,0,100,0,100,0,89.9406276724,182.056217398,139.447031297,116.335302244,790.335082221,157.18782009,0.844039726237,0.443239377181,165.441828387,65.9442372601,388.793448556
4,249066.0,926.222829179,1974.89086402,1228.62496199,298478677799.0,0,63269739369.4,94953363687.7,140255574742.0,6525.486389342852,,,0,100,0,100,0,80.9499303443,404.543311176,757.723890156,111.336027732,390.155859001,128.142924108,0.894563141223,0.759515208707,721.801475415,254.997343028,160.17572504
4,249066.0,878.129806346,2078.44921786,1211.3192585,379698513755.0,0,66112705647.4,134174637041.0,179411171067.0,6525.486389342852,,,0,100,0,100,0,122.108449534,90.8709491866,239.530627202,116.770384647,38.681334316,25.8224965962,0.342069836647,0.539656807734,99.4686286885,513.353596808,488.139913989
4,249066.0,1006.75620893,1972.85677496,1221.50554508,228271310276.0,0,62793133031.8,60332221717.3,105145955527.0,6525.486389342852,,,0,100,0,100,0,46.3805634863,211.678704878,683.181119134,211.834452956,167.932994962,51.904984858,0.978779514533,0.34570246571,658.432074588,199.184078231,153.330939671
4,249066.0,868.653227283,2009.04292196,1248.00571494,325088477866.0,0,63966057238.4,107929597975.0,153192822652.0,6525.486389342852,,,0,100,0,100,0,94.2513684828,157.567399831,588.547607891,10.8724796268,483.290501171,155.715051937,0.868576583414,0.938640805706,900.290090141,110.74212974,284.405273939
4,249066.0,867.339214979,2052.92030578,1314.09657755,418641149455.0,0,68537667433.1,150035131622.0,200068350400.0,6525.486389342852,,,0,100,0,100,0,173.977980874,266.304628601,727.49806791,124.70690383,584.141450977,28.6538236004,0.197071412712,0.147455563989,622.033862202,52.473123856,254.287535205
4,249066.0,902.89388207,1976.99062829,1130.16788971,397242119999.0,0,65897280140.3,142338026954.0,189006812905.0,6525.486389342852,,,0,100,0,100,0,133.598776857,265.596414412,735.916814556,194.65059499,544.461483274,431.42521019,0.806543005566,0.22893478301,350.555104033,679.799231456,335.115095113
4,249066.0,924.810055804,2110.72686771,1190.17527507,186091069403.0,1,62835112917.9,39395677496.0,83860278989.1,6525.486389342852,,,0,100,0,100,0,21.9384183442,312.457391427,433.168613216,258.90064005,766.847954839,405.296460654,0.896936182282,0.728497541429,516.457625651,32.6537774164,217.60836859
4,249066.0,908.321350002,1996.85832992,1174.3317567,415644180499.0,0,66690982745.3,149965427728.0,198987770026.0,6525.486389342852,,,0,100,0,100,0,156.953882917,365.708492295,869.548072085,145.501635568,625.323847536,352.630105393,0.947471153492,0.936198606492,344.030263099,532.730511162,39.6290449837
4,249066.0,987.019732939,1981.00503992,1163.41497172,256533237003.0,0,63007541151.1,74316402046.9,119209293805.0,6525.486389342852,,,0,100,0,100,0,60.5880891517,448.582777763,8.64376110005,36.1330938034,378.473145332,375.152532433,0.601955416708,0.630222449827,193.228288421,283.658344097,189.434677491
4,249066.0,1054.64061512,1970.56164062,1260.07149481,241466191660.0,1,63024174133.5,66893476981.4,111548540545.0,6525.486389342852,,,0,100,0,100,0,50.430583956,306.317230016,130.534606887,4.6078084136,703.628303579,252.257645628,0.806748746603,0.495889775895,123.530435354,659.254549566,236.632363681
4,249066.0,859.944166144,1999.38096353,1190.23541172,429374351208.0,1,69107214507.4,155096470312.0,205170666388.0,6525.486389342852,,,0,100,0,100,0,177.305374618,131.725693832,503.939268625,159.196748588,534.330214073,286.005105249,0.972480170089,0.966129368455,597.415402192,874.386760092,317.402283789
4,249066.0,903.647618063,2043.2350692,1373.29514833,188386773744.0,0,63620701185.3,40543090410.9,84222982148.3,6525.486389342852,,,0,100,0,100,0,22.0320191765,194.720177507,860.02100475,151.202386712,556.77255561,105.165491459,0.706736181634,0.291834539583,469.34143905,108.839799778,410.559981027
4,249066.0,946.859389084,1987.74031896,1189.75952665,370989597365.0,0,65865842326.7,130105063353.0,175018691685.0,6525.486389342852,,,0,100,0,100,0,115.904910805,72.4440507127,822.751913921,195.700319502,411.247657015,264.307529362,0.26187154703,0.619088059063,327.213997658,549.897739292,490.112157986
4,249066.0,1062.76613595,2032.95426685,1144.08538774,202926941575.0,0,62994183458.2,47759868878.6,92172889238.5,6525.486389342852,,,0,100,0,100,0,32.2138094772,426.546094452,11.8351585333,101.468689596,649.743584095,94.7828590594,0.228396761152,0.874469188956,373.141025837,177.765953158,265.780423325
4,249066.0,1193.13709046,2068.70388622,1166.52262562,336860275137.0,0,64283957800.3,113743857809.0,158832459528.0,6525.486389342852,,,0,100,0,100,0,96.6939438513,202.350217618,814.77878842,36.3522896657,62.9586675868,404.920631409,0.163161174082,0.526929121742,389.181162146,690.779621951,338.013097196
4,249066.0,1011.76943307,2003.73692958,1182.1154516,368650390979.0,1,64222617558.2,128946730151.0,175481043270.0,6525.486389342852,,,0,100,0,100,0,115.645472752,205.296103533,287.996941662,124.328424723,758.502853687,406.820145755,0.634873614318,0.830014801408,986.907008464,659.602874374,54.2857828019
